Image, mV, nW, bps, GSR, valence, arousal
Landscapes_050_h,0.0,0.006005004486260617,0.0,0.06847262954545454,6.87,2.98
Landscapes_103_v,0.0,-0.07596391551379805,0.0,0.07126624181818182,7.83,2.43
Animals_035_h,0.0,-0.00731414320692804,0.0,0.06921219890243903,5.08,6.13
Landscapes_120_v,0.0,0.14487189572977208,0.0,0.06698852377272728,8.31,2.4
Faces_008_h,0.0,-0.07740755958806819,0.0,0.0672504249090909,5.21,6.0
Landscapes_123_h,0.0,0.09119044954558403,0.0,0.06355470531818183,8.15,2.11
Objects_132_h,0.0,-0.152506115,0.0,0.06285630225,2.88,6.76
Faces_149_v,0.0,0.04654399118039772,0.0,0.05991718902272725,2.3,7.61
Landscapes_061_h,0.0,0.06892227517613635,0.0,0.05773467993181816,4.98,4.59
Objects_014_h,0.0,-0.15998164296107806,0.0,0.05438816404545454,5.12,5.73
Faces_202_v,0.0,0.053746783696586024,0.0,0.050052244590909095,4.56,4.85
Objects_146_h,0.0,-0.008530763474468057,0.0,0.04615282590909091,4.48,4.88
People_211_v,0.0,-0.04046787210526319,0.0,0.023803922943181812,1.88,7.63
People_028_h,0.0,-0.03766466510582387,0.0,0.007973449340909093,5.48,6.54
Objects_001_h,0.0,0.004843144920454578,0.0,0.00742054668181818,2.72,7.15
People_110_h,0.0,0.18858159455618778,0.0,0.006491372651162791,8.11,2.68
People_198_h,0.0,-0.06597235396022726,0.0,0.0061401407727272725,1.58,7.56
Objects_046_h,0.0,-0.12685721983926032,0.0,0.006431142136363637,5.14,5.71
People_127_h,0.0,0.14033237663262407,0.0,0.008642752431818184,2.15,7.62
People_201_v,0.0,-0.0523012200725462,0.0,0.008526351954545458,1.87,7.51
Objects_186_v,0.0,0.0019865501986617287,0.0,0.02092336771633973,4.55,4.83
Landscapes_104_h,0.0,0.32182507711647723,0.0,418598.1030756204,7.2,2.8
Animals_090_h,0.0,-0.638789757640625,0.0,422377.52156533557,7.44,2.94
Landscapes_103_v,0.0,-0.10288517903829796,0.0,431254.7049473534,7.83,2.43
Landscapes_054_h,0.0,0.4929331782321937,0.0,445555.2327659931,7.6,2.94
Animals_020_h,0.0,-0.3225064354943181,0.0,447895.68668985454,5.34,6.43
Landscapes_097_v,0.0,-0.05773801101849232,0.0,454067.879153344,7.6,2.71
People_130_h,0.0,0.03343653249147747,0.0,462299.6729013761,7.17,5.74
Animals_056_h,0.0,-0.09439621230725448,0.0,444813.19199407846,1.86,7.5
Landscapes_067_h,0.0,0.070560645174716,0.0,443711.74166403076,4.98,4.76
Objects_160_h,0.0,0.1272367549174965,0.0,457708.5812620003,5.41,5.73
Landscapes_049_h,0.0,-0.02453013095170461,0.0,455314.5278227454,7.24,2.88
Landscapes_050_h,0.0,0.022816750468085133,0.0,461525.95347753464,6.87,2.98
Faces_159_h,0.0,-0.25570768106107966,0.0,442762.6223775786,1.93,7.37
Faces_134_h,0.0,-0.1988665557041253,0.0,387431.74044609664,7.43,5.68
People_038_h,0.0,0.8036314463068183,0.0,415617.660969838,1.73,8.5
Animals_035_h,0.0,-0.3683420702468087,0.0,422452.74980619963,5.08,6.13
People_208_h,0.0,-0.6406390560028409,0.0,438577.3217856531,1.85,7.67
Faces_234_h,0.0,0.17190369205754952,0.0,440439.4241483443,7.37,5.76
Landscapes_120_v,0.0,-0.22972041885612546,0.0,397370.4873941818,8.31,2.4
Objects_186_v,0.0,-0.3109823409090908,0.0,401972.4132366014,4.55,4.83
Objects_132_h,0.0,0.003991663702127551,0.0,411588.8909894931,2.88,6.76
Objects_146_h,0.0,0.1658482312964539,0.0,423519.8724430737,4.48,4.88
Faces_149_v,0.0,-0.1334230637891737,0.0,438338.6012980889,2.3,7.61
Landscapes_123_h,0.0,-0.06749789635134756,0.0,449289.95435217646,8.15,2.11
People_127_h,0.0,0.8248685892318635,0.0,455881.477483312,2.15,7.62
People_211_v,0.0,-0.7866749097667143,0.0,460898.85914190696,1.88,7.63
Objects_014_h,0.0,0.35363452769886355,0.0,466800.3379449415,5.12,5.73
Objects_046_h,0.0,-0.07696422937304963,0.0,458627.63757394924,5.14,5.71
People_198_h,0.0,-0.09045280191193199,0.0,462937.58908330684,1.58,7.56
Objects_001_h,0.0,0.42674653684232955,0.0,469671.864274118,2.72,7.15
People_028_h,0.0,-0.42034149472585214,0.0,478503.79297353467,5.48,6.54
Faces_008_h,0.0,-0.06141340955807361,0.0,491755.3448106949,5.21,6.0
People_110_h,0.0,0.12353201868760677,0.0,508470.93633353105,8.11,2.68
People_201_v,0.0,0.06853659296022735,0.0,514173.9546391857,1.87,7.51
Landscapes_061_h,0.0,-2.124401284824114,0.0,494613.5415474479,4.98,4.59
Faces_202_v,0.0,0.06775121742653635,0.0,266031.6108272832,4.56,4.85
People_208_h,0.0,0.001031253224432114,0.0,413371.2885860485,1.85,7.67
People_130_h,0.0,0.12438252646586048,0.0,419262.4001271563,7.17,5.74
Landscapes_104_h,0.0,0.23470050726950356,0.0,434516.03253117454,7.2,2.8
Landscapes_054_h,0.0,-0.39470400529119326,0.0,444545.336154468,7.6,2.94
Faces_159_h,0.0,0.4725844615830967,0.0,440500.79897410615,1.93,7.37
Landscapes_050_h,0.0,0.1498471834559657,0.0,450365.87541335047,6.87,2.98
Landscapes_067_h,0.0,-0.7375869871164771,0.0,465681.16991476854,4.98,4.76
Animals_090_h,0.0,0.9742914149046938,0.0,480466.67286177905,7.44,2.94
People_038_h,0.0,-1.0736087657304967,0.0,494232.9083554347,1.73,8.5
Animals_020_h,0.0,0.05075124696017072,0.0,506949.0167540029,5.34,6.43
Objects_160_h,0.0,0.6104189624822696,0.0,519443.371543668,5.41,5.73
Faces_134_h,0.0,-0.39606109792045446,0.0,536071.6194585414,7.43,5.68
Landscapes_097_v,0.0,0.3575202499857955,0.0,560534.0345647869,7.6,2.71
Animals_056_h,0.0,0.3355999557240395,0.0,581445.1839086382,1.86,7.5
Faces_234_h,0.0,-0.8536973081872339,0.0,609154.4200934509,7.37,5.76
Animals_035_h,0.0,0.2424262711919292,0.0,617614.0583749762,5.08,6.13
Landscapes_103_v,0.0,0.5781180875071223,0.0,663013.6448722904,7.83,2.43
Landscapes_049_h,0.0,-0.544285226549505,0.0,720525.1305011039,7.24,2.88
Objects_046_h,0.0,2.309583279387464,0.0,736112.0626643562,5.14,5.71
Faces_149_v,0.0,-0.7462859245681819,0.0,752447.3614281258,2.3,7.61
Faces_008_h,0.0,-0.030986618181817974,0.0,795293.8021037034,5.21,6.0
People_110_h,0.0,0.6401810197088067,0.0,755950.3662217604,8.11,2.68
Objects_146_h,0.0,-0.8872644352940339,0.0,457439.3112432453,4.48,4.88
Objects_186_v,0.0,0.17294702680965904,0.0,113343.52516477052,4.55,4.83
Objects_014_h,0.0,0.04401544850000005,0.0,-187473.70526760715,5.12,5.73
People_028_h,0.0,0.2833446283812234,0.0,-371713.58087281464,5.48,6.54
People_198_h,0.0,-0.45871530052556814,0.0,-222506.99004560406,1.58,7.56
People_211_v,0.0,-0.009602452031249957,0.0,-92791.67061121059,1.88,7.63
Objects_132_h,0.0,0.41171252545454545,0.0,457469.90888521395,2.88,6.76
Landscapes_120_v,0.0,-0.2666618971763869,0.0,680412.4361266358,8.31,2.4
Landscapes_061_h,0.0,-0.374032005896307,0.0,766410.2493787641,4.98,4.59
People_201_v,0.0,0.11873736331063844,0.0,760805.9639767325,1.87,7.51
Landscapes_123_h,0.0,0.5105104079843307,0.0,778029.0640057231,8.15,2.11
Objects_001_h,0.0,-0.5805068654999996,0.0,768824.9158384898,2.72,7.15
Faces_202_v,0.0,-0.06640052282670439,0.0,768188.1584132998,4.56,4.85
People_127_h,0.0,0.017038956775849268,0.0,257957.7804646474,2.15,7.62
Landscapes_103_v,0.0,-0.026035235949289772,0.0,103444.10385203616,7.83,2.43
People_208_h,0.0,0.4050769967994311,0.0,103240.68828101804,1.85,7.67
Faces_234_h,0.0,-0.15422143232812494,0.0,100615.0802459467,7.37,5.76
Animals_056_h,0.0,-0.1263347388662873,0.0,99876.37651463668,1.86,7.5
Animals_020_h,0.0,-0.04195914475744681,0.0,104256.78217346282,5.34,6.43
Objects_160_h,0.0,0.3599856662539007,0.0,102322.82345225879,5.41,5.73
People_130_h,0.0,0.10253635900469428,0.0,105229.72937954006,7.17,5.74
Faces_159_h,0.0,-0.5341190173771306,0.0,103138.95802672942,1.93,7.37
Landscapes_104_h,0.0,0.45946857196586044,0.0,106997.53875020344,7.2,2.8
Landscapes_067_h,0.0,0.20766737929078022,0.0,104988.49594574256,4.98,4.76
Faces_134_h,0.0,-0.3833248810719148,0.0,99899.6182718145,7.43,5.68
Landscapes_097_v,0.0,0.009154743310683966,0.0,100521.9688174637,7.6,2.71
Animals_035_h,0.0,0.20725318404261373,0.0,104103.56352217776,5.08,6.13
People_038_h,0.0,-0.7015689187908962,0.0,105808.75319916532,1.73,8.5
Landscapes_049_h,0.0,0.5798832793522727,0.0,106511.6515286028,7.24,2.88
Animals_090_h,0.0,-0.10000693019487916,0.0,108929.76961175619,7.44,2.94
Landscapes_054_h,0.0,0.3801666360992908,0.0,110580.51248638806,7.6,2.94
Landscapes_050_h,0.0,-0.05215876277327762,0.0,110122.50112065306,6.87,2.98
People_201_v,0.0,-0.22375309910241817,0.0,111311.84052528453,1.87,7.51
Faces_008_h,0.0,-0.48032727508522727,0.0,111702.97059510424,5.21,6.0
Objects_014_h,0.0,0.23456743695305843,0.0,107876.79834316093,5.12,5.73
Faces_202_v,0.0,0.7995973349503547,0.0,98334.32975045595,4.56,4.85
People_028_h,0.0,-0.3160023246960227,0.0,96256.86426876957,5.48,6.54
Objects_046_h,0.0,-0.40155768960227295,0.0,95512.66813118257,5.14,5.71
Landscapes_120_v,0.0,0.14377604857752516,0.0,96969.36266301536,8.31,2.4
People_127_h,0.0,-0.14913520832102273,0.0,90136.83635118075,2.15,7.62
People_211_v,0.0,0.18852157631161479,0.0,91213.03706037233,1.88,7.63
Objects_132_h,0.0,-0.23041205790598301,0.0,93478.65250271064,2.88,6.76
Landscapes_061_h,0.0,0.3999546945170454,0.0,95846.06359050282,4.98,4.59
Landscapes_123_h,0.0,0.31520036393039774,0.0,95742.76940715905,8.15,2.11
Objects_146_h,0.0,-0.22161898498435292,0.0,98870.74275978528,4.48,4.88
Objects_186_v,0.0,-0.12224963769886371,0.0,100775.12806237342,4.55,4.83
Faces_149_v,0.0,-0.3342823241450925,0.0,101758.88427065565,2.3,7.61
Objects_001_h,0.0,-0.2294620536789772,0.0,98878.01476146824,2.72,7.15
People_110_h,0.0,0.23319001997724026,0.0,99815.9328772813,8.11,2.68
People_198_h,0.0,0.009094713335722315,0.0,72988.26954944531,1.58,7.56
Objects_160_h,0.0,-0.8377845673707385,0.0,90937.08053260487,5.41,5.73
Faces_134_h,0.0,0.42711089668678975,0.0,96287.05004737135,7.43,5.68
Animals_035_h,0.0,0.3372389348821023,0.0,96945.87660347506,5.08,6.13
People_130_h,0.0,-0.834715827907539,0.0,93109.70878856367,7.17,5.74
Landscapes_049_h,0.0,0.5349658191349431,0.0,101587.53132908714,7.24,2.88
Animals_056_h,0.0,-0.09306542927414772,0.0,96353.2015050579,1.86,7.5
Landscapes_050_h,0.0,0.2148739708920455,0.0,102885.91174778064,6.87,2.98
Animals_020_h,0.0,0.14037976410893613,0.0,103043.30267500361,5.34,6.43
Landscapes_067_h,0.0,-0.570308881425142,0.0,101131.68801015003,4.98,4.76
People_038_h,0.0,0.41540810583522725,0.0,105642.3534157311,1.73,8.5
Faces_234_h,0.0,-0.300988713213798,0.0,110842.62741465884,7.37,5.76
Landscapes_054_h,0.0,0.32992473347368423,0.0,112911.34128295438,7.6,2.94
People_208_h,0.0,-0.35332400428014177,0.0,111503.6007875408,1.85,7.67
Landscapes_097_v,0.0,-0.03113415738748227,0.0,116481.79008246874,7.6,2.71
Landscapes_103_v,0.0,0.07749356687784079,0.0,115254.70025907875,7.83,2.43
Landscapes_104_h,0.0,-0.030004573697012826,0.0,116275.45571974783,7.2,2.8
Animals_090_h,0.0,-0.20681882755326708,0.0,110588.50551836245,7.44,2.94
Faces_159_h,0.0,0.20305634527346778,0.0,111944.10409312512,1.93,7.37
People_127_h,0.0,-0.7086792497638692,0.0,108243.41093386899,2.15,7.62
Objects_001_h,0.0,-0.08853302588226988,0.0,111323.01398849285,2.72,7.15
Landscapes_061_h,0.0,0.6785390573892045,0.0,113707.77165539807,4.98,4.59
Objects_014_h,0.0,-0.6630983708065432,0.0,113139.91853615014,5.12,5.73
Objects_146_h,0.0,0.3152481363764204,0.0,111194.77670034088,4.48,4.88
People_201_v,0.0,-0.2130485293243244,0.0,110960.96154801769,1.87,7.51
Faces_149_v,0.0,0.44367145099573263,0.0,114206.10367554393,2.3,7.61
Objects_046_h,0.0,0.154128786734375,0.0,115062.57426781383,5.14,5.71
People_110_h,0.0,-0.5440009639632478,0.0,111509.28366160119,8.11,2.68
People_028_h,0.0,0.09485508945519194,0.0,113227.50378578584,5.48,6.54
Faces_202_v,0.0,0.4303216535637393,0.0,116092.48506105893,4.56,4.85
Faces_008_h,0.0,-0.07547420740482956,0.0,116268.7856151025,5.21,6.0
People_198_h,0.0,-0.17698130286628735,0.0,110620.07712275742,1.58,7.56
People_211_v,0.0,-0.31235728420099296,0.0,107779.56004199032,1.88,7.63
Objects_186_v,0.0,0.5147694807673759,0.0,96470.42987380583,4.55,4.83
Landscapes_123_h,0.0,-0.3399723877293447,0.0,100616.57508901756,8.15,2.11
Objects_132_h,0.0,0.2189124358838528,0.0,99897.79420574213,2.88,6.76
Landscapes_120_v,0.0,-0.006947618423169484,0.0,91949.22625029179,8.31,2.4
Animals_020_h,0.0,0.28090651469416766,0.0,96523.27285809032,5.34,6.43
People_208_h,0.0,-0.21754872263068128,0.0,89351.70212903488,1.85,7.67
People_038_h,0.0,0.8044744413882671,0.0,94438.32975673687,1.73,8.5
Landscapes_049_h,0.0,-0.19312409014900583,0.0,94732.87222005147,7.24,2.88
Landscapes_054_h,0.0,-0.3085183335917496,0.0,99131.9841275317,7.6,2.94
Animals_056_h,0.0,-0.49130371390624955,0.0,94085.42539242991,1.86,7.5
Objects_160_h,0.0,-0.03998571837126618,0.0,91476.69398386887,5.41,5.73
Faces_159_h,0.0,0.6970423132226947,0.0,90684.4830094386,1.93,7.37
Faces_134_h,0.0,0.5752629580141843,0.0,92103.16515790559,7.43,5.68
Animals_035_h,0.0,-0.9770532471306815,0.0,94061.36598682664,5.08,6.13
Faces_234_h,0.0,0.8528171281009961,0.0,97529.66048740687,7.37,5.76
Landscapes_097_v,0.0,-0.8371398106815603,0.0,90341.88174985161,7.6,2.71
Landscapes_067_h,0.0,0.4845559285511364,0.0,91732.55408187603,4.98,4.76
Animals_090_h,0.0,-0.4081163806770979,0.0,96050.28289859145,7.44,2.94
Landscapes_050_h,0.0,-0.0018529333238635733,0.0,91401.72376140674,6.87,2.98
Landscapes_104_h,0.0,0.913768187911932,0.0,85074.9137101255,7.2,2.8
People_130_h,0.0,-0.10226111957954535,0.0,91463.11488944253,7.17,5.74
Landscapes_103_v,0.0,-0.23517226530007623,0.0,87432.74380313938,7.83,2.43
Faces_008_h,0.0,0.08899613763532774,0.0,86468.7559115809,5.21,6.0
People_028_h,0.0,0.3913081400937498,0.0,80840.9766780906,5.48,6.54
Landscapes_061_h,0.0,-1.20855789171835,0.0,86604.1470198285,4.98,4.59
Landscapes_123_h,0.0,1.7793826291338066,0.0,86725.46884202729,8.15,2.11
People_211_v,0.0,-0.5018549936789771,0.0,83404.09945512988,1.88,7.63
Objects_146_h,0.0,-0.14214006937411083,0.0,85067.01452299462,4.48,4.88
Objects_132_h,0.0,0.14111113008522705,0.0,88623.68425230082,2.88,6.76
Faces_202_v,0.0,-0.46959299134090915,0.0,87795.36708605892,4.56,4.85
Landscapes_120_v,0.0,-0.13270971519942987,0.0,85011.39574420151,8.31,2.4
People_110_h,0.0,0.6075828250497157,0.0,86866.42760878416,8.11,2.68
Objects_046_h,0.0,-0.25271941802275977,0.0,88400.12944972295,5.14,5.71
Objects_014_h,0.0,0.5670885525205671,0.0,82275.27309047268,5.12,5.73
People_201_v,0.0,-0.5345625627982954,0.0,87161.72111080759,1.87,7.51
Faces_149_v,0.0,0.3558252074232955,0.0,84919.89018899522,2.3,7.61
People_127_h,0.0,0.05498549965149333,0.0,82894.34610206322,2.15,7.62
People_198_h,0.0,-0.28168687858806807,0.0,85974.24571604059,1.58,7.56
Objects_186_v,0.0,0.6528559980865251,0.0,86625.50822820058,4.55,4.83
Objects_001_h,0.0,-0.0202736209534127,0.0,73899.59239472412,2.72,7.15
People_130_h,0.0,0.21417214641025645,0.0,143900.38885112212,7.17,5.74
Faces_234_h,0.0,0.09623612492887622,0.0,160507.41794562727,7.37,5.76
Objects_160_h,0.0,-0.1434541952244318,0.0,163089.16666527116,5.41,5.73
Animals_056_h,0.0,0.25567293049573847,0.0,164737.3333559676,1.86,7.5
Landscapes_049_h,0.0,-0.372242387671875,0.0,172035.561501988,7.24,2.88
People_208_h,0.0,0.3494826775426136,0.0,166232.52263149968,1.85,7.67
Landscapes_097_v,0.0,-0.26340025490611674,0.0,175794.22074541674,7.6,2.71
Landscapes_054_h,0.0,0.09567059665625005,0.0,181004.87352574887,7.6,2.94
Faces_134_h,0.0,0.3345874089308239,0.0,181068.90596337363,7.43,5.68
Landscapes_104_h,0.0,-0.6445939151863829,0.0,175530.287143457,7.2,2.8
Landscapes_067_h,0.0,0.019414912849217536,0.0,176841.0182210978,4.98,4.76
Landscapes_050_h,0.0,0.23507345424090917,0.0,175645.00252427266,6.87,2.98
Faces_159_h,0.0,0.054319914625000076,0.0,176828.11453034778,1.93,7.37
Animals_090_h,0.0,0.27591057920170464,0.0,180551.0896413626,7.44,2.94
Animals_035_h,0.0,-0.19811602059459466,0.0,172084.16430444072,5.08,6.13
People_038_h,0.0,-0.23774188117329545,0.0,175935.03826922452,1.73,8.5
Landscapes_103_v,0.0,0.08975945727982952,0.0,171146.2644314506,7.83,2.43
Animals_020_h,0.0,3.349612449599348e-05,0.0,174865.0554229534,5.34,6.43
Landscapes_061_h,0.0,0.3881971485962912,0.0,175620.00812866696,4.98,4.59
Faces_149_v,0.0,-0.2650511778085107,0.0,180192.60997199113,2.3,7.61
Objects_014_h,0.0,-0.2635852834517045,0.0,183116.75509327927,5.12,5.73
Objects_132_h,0.0,-0.031587517869132345,0.0,182677.17556107295,2.88,6.76
People_211_v,0.0,-0.2684478132443182,0.0,187141.8342797416,1.88,7.63
Objects_186_v,0.0,0.3449662176595747,0.0,191983.2384012818,4.55,4.83
Objects_046_h,0.0,-0.057390560805397665,0.0,185244.87841204897,5.14,5.71
Landscapes_120_v,0.0,-0.049798813713068164,0.0,191162.9585844571,8.31,2.4
People_110_h,0.0,0.5231768334090909,0.0,196000.95522262272,8.11,2.68
People_028_h,0.0,-0.4081269200156472,0.0,169225.9177855907,5.48,6.54
Faces_008_h,0.0,0.029763930397443194,0.0,172598.99196967037,5.21,6.0
Faces_202_v,0.0,-0.12962302443812226,0.0,171974.91139009016,4.56,4.85
Objects_001_h,0.0,0.26804252705539766,0.0,175488.7928292614,2.72,7.15
People_198_h,0.0,-0.16792457328977267,0.0,181843.97733503408,1.58,7.56
People_127_h,0.0,0.35873219602849,0.0,186853.94249116635,2.15,7.62
Landscapes_123_h,0.0,-0.10396324031534085,0.0,190855.24871455142,8.15,2.11
People_201_v,0.0,0.1145996477272727,0.0,190274.110500827,1.87,7.51
Objects_146_h,0.0,-0.005116954172630101,0.0,122513.81966602255,4.48,4.88
Faces_134_h,0.0,-0.05972455558948855,0.0,341452.65086519875,7.43,5.68
Objects_160_h,0.0,0.12725118613883363,0.0,340746.64146057214,5.41,5.73
Animals_090_h,0.0,-0.3171354430681818,0.0,346086.0258933318,7.44,2.94
Landscapes_050_h,0.0,0.321224752265625,0.0,355261.7496076236,6.87,2.98
Animals_035_h,0.0,0.22165368250712256,0.0,350664.3187119114,5.08,6.13
People_038_h,0.0,-0.21691672418181843,0.0,343973.03231050627,1.73,8.5
Landscapes_103_v,0.0,-0.47587293277840925,0.0,347284.1899329741,7.83,2.43
Animals_020_h,0.0,0.5517173586363637,0.0,351881.6690707414,5.34,6.43
Faces_159_h,0.0,-0.2910772175618778,0.0,357879.8492333831,1.93,7.37
Animals_056_h,0.0,0.7493559141477271,0.0,363775.24642621557,1.86,7.5
People_208_h,0.0,-0.05238708389204499,0.0,372822.69163028453,1.85,7.67
Landscapes_067_h,0.0,1.381103530903272,0.0,373873.07916853146,4.98,4.76
Faces_234_h,0.0,-0.6514467788011367,0.0,380907.2988092566,7.37,5.76
People_130_h,0.0,-2.3760540552916067,0.0,383815.0123105489,7.17,5.74
Landscapes_049_h,0.0,2.5781834809929074,0.0,388458.53303872363,7.24,2.88
Landscapes_104_h,0.0,-0.3963134051983009,0.0,388149.5903500444,7.2,2.8
Landscapes_097_v,0.0,-0.31362520859175,0.0,390444.9755463621,7.6,2.71
Landscapes_054_h,0.0,-0.250471608164764,0.0,355134.39615552215,7.6,2.94
Objects_186_v,0.0,-1.203699635751066,0.0,322072.339987542,4.55,4.83
Landscapes_061_h,0.0,0.30320710836130754,0.0,346934.1355943786,4.98,4.59
Objects_001_h,0.0,-0.05301100717730467,0.0,353636.9051936539,2.72,7.15
Faces_202_v,0.0,1.674204725234708,0.0,359959.40891958214,4.56,4.85
People_198_h,0.0,-0.4374209255476521,0.0,360438.0707458059,1.58,7.56
People_127_h,0.0,-2.3967181831960223,0.0,352058.3564837236,2.15,7.62
Faces_008_h,0.0,3.1905944333262415,0.0,346482.29860169266,5.21,6.0
People_201_v,0.0,-0.4142842099857758,0.0,349589.0920586628,1.87,7.51
Landscapes_123_h,0.0,-2.296092164517046,0.0,354392.03603448963,8.15,2.11
Faces_149_v,0.0,3.3445715976002837,0.0,358297.34314612206,2.3,7.61
Objects_014_h,0.0,-1.4477555646207387,0.0,357971.01029322506,5.12,5.73
Objects_046_h,0.0,0.11100002605365952,0.0,354207.9137075553,5.14,5.71
Landscapes_120_v,0.0,1.2329244108987165,0.0,355303.6616773149,8.31,2.4
People_211_v,0.0,-0.12028651130397737,0.0,344282.70329815726,1.88,7.63
Objects_146_h,0.0,-0.9965391858321488,0.0,327760.524574094,4.48,4.88
People_028_h,0.0,0.5138202790767039,0.0,334823.48012592766,5.48,6.54
Objects_132_h,0.0,0.4203309845544041,0.0,342612.54783320817,2.88,6.76
People_110_h,0.0,-0.015269628966229005,0.0,226190.79194157114,8.11,2.68
People_130_h,0.0,-0.05270326415647219,0.0,1.1174110039534884,7.17,5.74
Animals_056_h,0.0,-0.5482322439254261,0.0,1.4771763999999998,1.86,7.5
Landscapes_104_h,0.0,0.48228540351626625,0.0,1.5026740222222223,7.2,2.8
Animals_020_h,0.0,0.18966130856938476,0.0,1.540352930232558,5.34,6.43
Objects_160_h,0.0,0.15795518565957378,0.0,1.4939170545454545,5.41,5.73
Landscapes_054_h,0.0,-1.4131555150825035,0.0,1.4403081613636366,7.6,2.94
Landscapes_050_h,0.0,1.1033498857670454,0.0,1.3977295477272726,6.87,2.98
Faces_234_h,0.0,0.12145128248933158,0.0,1.3392690374999998,7.37,5.76
Faces_134_h,0.0,-0.2082709017684661,0.0,1.272019206818182,7.43,5.68
People_208_h,0.0,-1.0995031144575071,0.0,1.223852706818182,1.85,7.67
Landscapes_097_v,0.0,0.05953778207092197,0.0,1.2480087181818182,7.6,2.71
Animals_035_h,0.0,-0.05798545466258889,0.0,1.195447552272727,5.08,6.13
Landscapes_049_h,0.0,0.5690361885227276,0.0,1.1339515522727275,7.24,2.88
Animals_090_h,0.0,-0.5246500890654338,0.0,1.0763554636363637,7.44,2.94
Landscapes_103_v,0.0,1.3032522460710227,0.0,1.0194287522727274,7.83,2.43
Faces_159_h,0.0,-0.6386544641477274,0.0,0.9717278831818184,1.93,7.37
People_038_h,0.0,0.22443230002840894,0.0,0.9263553220454547,1.73,8.5
Landscapes_067_h,0.0,0.21407925172734177,0.0,0.8287488175,4.98,4.76
People_127_h,0.0,-1.0588114773508521,0.0,0.7348533843181818,2.15,7.62
People_201_v,0.0,-0.5360822200199146,0.0,0.6960000345454546,1.87,7.51
Objects_146_h,0.0,0.8924923368181819,0.0,0.658892890909091,4.48,4.88
People_198_h,0.0,0.2517931105405406,0.0,0.625161780681818,1.58,7.56
Faces_202_v,0.0,-0.26432084464488653,0.0,0.5916634865909091,4.56,4.85
Objects_132_h,0.0,-0.9969606624352773,0.0,0.5583107254545454,2.88,6.76
People_110_h,0.0,0.7953669111063827,0.0,0.5276645922727273,8.11,2.68
Landscapes_120_v,0.0,0.49077434273115206,0.0,0.5026645640909092,8.31,2.4
Objects_014_h,0.0,-0.1554652035511366,0.0,0.5260506220454546,5.12,5.73
People_028_h,0.0,0.03491278106534117,0.0,0.5306805302272727,5.48,6.54
People_211_v,0.0,-0.40346815261450925,0.0,0.5121997149999999,1.88,7.63
Objects_186_v,0.0,0.07466122365035517,0.0,0.4868795525,4.55,4.83
Landscapes_061_h,0.0,-0.06269375355113649,0.0,0.4646734777272727,4.98,4.59
Faces_008_h,0.0,0.5294468528863638,0.0,0.44409720545454534,5.21,6.0
Objects_046_h,0.0,-0.445796811246088,0.0,0.426082056590909,5.14,5.71
Objects_001_h,0.0,0.48115064867897694,0.0,0.4101332611363635,2.72,7.15
